userID,artistID,weight,rating,user_index,item_index
15,633,223,3,13,583
16,89,849,5,14,38
16,161,459,4,14,110
16,346,264,3,14,295
16,386,154,2,14,336
16,532,251,3,14,482
16,634,889,5,14,584
16,635,750,4,14,585
16,636,617,4,14,586
16,637,502,4,14,587
16,638,487,4,14,588
16,639,457,4,14,589
16,640,392,4,14,590
16,641,391,4,14,591
16,642,389,4,14,592
16,643,367,4,14,593
16,644,366,4,14,594
16,645,311,3,14,595
16,646,308,3,14,596
16,647,307,3,14,597
16,648,292,3,14,598
16,649,257,3,14,599
16,650,251,3,14,600
16,651,250,3,14,601
16,652,231,3,14,602
16,653,228,3,14,603
16,654,217,3,14,604
16,655,217,3,14,605
16,656,214,3,14,606
16,657,209,3,14,607
16,658,195,3,14,608
16,659,190,3,14,609
16,660,174,2,14,610
16,661,167,2,14,611
16,662,166,2,14,612
16,663,165,2,14,613
16,664,153,2,14,614
16,665,150,2,14,615
16,666,149,2,14,616
16,667,148,2,14,617
16,668,147,2,14,618
16,669,147,2,14,619
16,670,146,2,14,620
16,671,144,2,14,621
16,672,144,2,14,622
16,673,143,2,14,623
16,674,141,2,14,624
16,675,141,2,14,625
16,676,139,2,14,626
16,677,139,2,14,627
16,678,137,2,14,628
17,56,242,3,15,5
17,67,303,3,15,16
17,89,1255,5,15,38
17,229,610,4,15,178
17,230,120,2,15,179
17,288,129,2,15,237
17,289,118,2,15,238
17,292,110,2,15,241
17,298,215,3,15,247
17,300,1089,5,15,249
17,306,144,2,15,255
17,324,306,3,15,273
17,325,219,3,15,274
17,344,1804,5,15,293
17,403,101,2,15,353
17,461,984,5,15,411
17,464,266,3,15,414
17,466,925,5,15,416
17,498,1544,5,15,448
17,526,104,2,15,476
17,528,321,3,15,478
17,538,188,2,15,488
17,544,426,4,15,494
17,548,1446,5,15,498
17,679,14436,5,15,629
17,680,891,5,15,630
17,681,879,5,15,631
17,682,651,4,15,632
17,683,474,4,15,633
17,684,462,4,15,634
17,685,381,4,15,635
17,686,373,4,15,636
17,687,370,4,15,637
17,688,338,3,15,638
17,689,270,3,15,639
17,690,243,3,15,640
17,691,208,3,15,641
17,692,190,3,15,642
17,693,188,2,15,643
17,694,187,2,15,644
17,695,172,2,15,645
17,696,170,2,15,646
17,697,168,2,15,647
17,698,146,2,15,648
17,699,121,2,15,649
17,700,116,2,15,650
17,701,115,2,15,651
17,702,109,2,15,652
17,703,107,2,15,653
17,704,105,2,15,654
18,56,186,2,16,5
18,65,234,3,16,14
18,71,401,4,16,20
18,72,404,4,16,21
18,88,258,3,16,37
18,163,230,3,16,112
18,174,332,3,16,123
18,190,544,4,16,139
18,220,623,4,16,169
18,227,630,4,16,176
18,230,400,4,16,179
18,378,204,3,16,328
18,389,393,4,16,339
18,511,496,4,16,461
18,533,576,4,16,483
18,705,2187,5,16,655
18,706,853,5,16,656
18,707,838,5,16,657
18,708,682,4,16,658
18,709,660,4,16,659
18,710,646,4,16,660
18,711,603,4,16,661
18,712,518,4,16,662
18,713,500,4,16,663
18,714,427,4,16,664
18,715,426,4,16,665
18,716,409,4,16,666
18,717,363,4,16,667
18,718,359,4,16,668
18,719,359,4,16,669
18,720,318,3,16,670
18,721,298,3,16,671
18,722,283,3,16,672
18,723,277,3,16,673
18,724,246,3,16,674
18,725,245,3,16,675
18,726,241,3,16,676
18,727,240,3,16,677
18,728,236,3,16,678
18,729,232,3,16,679
18,730,222,3,16,680
18,731,219,3,16,681
18,732,216,3,16,682
18,733,215,3,16,683
18,734,197,3,16,684
18,735,192,3,16,685
18,736,181,2,16,686
18,737,171,2,16,687
18,738,171,2,16,688
18,739,170,2,16,689
20,56,108,2,17,5
20,88,111,2,17,37
20,141,987,5,17,90
20,163,119,2,17,112
20,201,118,2,17,150
20,504,154,2,17,454
20,512,290,3,17,462
20,743,483,4,17,690
20,744,375,4,17,691
20,745,304,3,17,692
20,746,285,3,17,693
20,747,274,3,17,694
20,748,268,3,17,695
20,749,261,3,17,696
20,750,245,3,17,697
20,751,242,3,17,698
20,752,239,3,17,699
20,753,202,3,17,700
20,754,185,2,17,701
20,755,174,2,17,702
20,756,171,2,17,703
20,757,167,2,17,704
20,758,162,2,17,705
20,759,160,2,17,706
20,760,156,2,17,707
20,761,149,2,17,708
20,762,141,2,17,709
20,763,137,2,17,710
20,764,133,2,17,711
20,765,130,2,17,712
20,766,129,2,17,713
20,767,124,2,17,714
20,768,122,2,17,715
20,769,120,2,17,716
20,770,116,2,17,717
20,771,113,2,17,718
20,772,108,2,17,719
20,773,108,2,17,720
20,774,103,2,17,721
20,775,102,2,17,722
20,776,100,2,17,723
20,777,99,2,17,724
20,778,99,2,17,725
20,779,99,2,17,726
20,780,98,2,17,727
20,781,98,2,17,728
20,782,97,2,17,729
20,783,96,2,17,730
20,784,96,2,17,731
20,785,95,2,17,732
21,55,4097,5,18,4
21,67,219,3,18,16
21,71,110,2,18,20
21,89,406,4,18,38
21,288,474,4,18,237
21,289,4620,5,18,238
21,292,437,4,18,241
21,293,599,4,18,242
21,295,152,2,18,244
21,298,149,2,18,247
21,299,516,4,18,248
21,300,252,3,18,249
21,302,118,2,18,251
21,306,138,2,18,255
21,310,187,2,18,259
21,318,215,3,18,267
21,325,202,3,18,274
21,352,116,2,18,301
21,461,436,4,18,411
21,465,122,2,18,415
21,466,222,3,18,416
21,476,432,4,18,426
21,523,186,2,18,473
21,531,188,2,18,481
21,535,1953,5,18,485
21,543,210,3,18,493
21,660,180,2,18,610
21,674,220,3,18,624
21,679,159,2,18,629
21,681,118,2,18,631
21,686,764,4,18,636
21,701,732,4,18,651
21,786,734,4,18,733
21,787,426,4,18,734
21,788,424,4,18,735
21,789,400,4,18,736
21,790,369,4,18,737
21,791,271,3,18,738
21,792,263,3,18,739
21,793,228,3,18,740
21,794,215,3,18,741
21,795,183,2,18,742
21,796,178,2,18,743
21,797,164,2,18,744
21,798,145,2,18,745
21,799,127,2,18,746
21,800,120,2,18,747
21,801,120,2,18,748
21,802,99,2,18,749
21,803,98,2,18,750
22,412,677,4,19,362
22,503,6257,5,19,453
22,514,939,5,19,464
22,804,3804,5,19,751
22,805,2548,5,19,752
22,806,2501,5,19,753
22,807,2352,5,19,754
22,808,2334,5,19,755
22,809,2301,5,19,756
22,810,2160,5,19,757
22,811,2153,5,19,758
22,812,1833,5,19,759
22,813,1742,5,19,760
22,814,1627,5,19,761
22,815,1451,5,19,762
22,816,1401,5,19,763
22,817,1284,5,19,764
22,818,1190,5,19,765
22,819,1190,5,19,766
22,820,1158,5,19,767
22,821,1044,5,19,768
22,822,1032,5,19,769
22,823,999,5,19,770
22,824,945,5,19,771
22,825,902,5,19,772
22,826,866,5,19,773
22,827,858,5,19,774
22,828,770,5,19,775
22,829,759,4,19,776
22,830,743,4,19,777
22,831,731,4,19,778
22,832,702,4,19,779
22,833,685,4,19,780
22,834,684,4,19,781
22,835,676,4,19,782
22,836,635,4,19,783
22,837,634,4,19,784
22,838,627,4,19,785
22,839,615,4,19,786
22,840,609,4,19,787
22,841,602,4,19,788
22,842,560,4,19,789
22,843,553,4,19,790
22,844,543,4,19,791
22,845,539,4,19,792
22,846,538,4,19,793
22,847,534,4,19,794
22,848,529,4,19,795
22,849,523,4,19,796
22,850,505,4,19,797
23,7,212,3,20,798
23,72,1752,5,20,21
23,152,330,3,20,101
23,159,401,4,20,108
23,163,124,2,20,112
23,181,297,3,20,130
23,220,112,2,20,169
23,226,292,3,20,175
23,227,143,2,20,176
23,233,379,4,20,182
23,420,117,2,20,370
23,436,242,3,20,386
23,511,752,4,20,461
23,599,652,4,20,549
23,615,131,2,20,565
23,707,176,2,20,657
23,851,2897,5,20,799
23,852,956,5,20,800
23,853,772,5,20,801
23,854,508,4,20,802
23,855,419,4,20,803
23,856,240,3,20,804
23,857,238,3,20,805
23,858,235,3,20,806
23,859,226,3,20,807
23,860,217,3,20,808
23,861,215,3,20,809
23,862,210,3,20,810
23,863,200,3,20,811
23,864,193,3,20,812
23,865,192,3,20,813
23,866,190,3,20,814
23,867,189,3,20,815
23,868,186,2,20,816
23,869,171,2,20,817
23,870,168,2,20,818
23,871,154,2,20,819
23,872,153,2,20,820
23,873,150,2,20,821
23,874,142,2,20,822
23,875,138,2,20,823
23,876,124,2,20,824
23,877,120,2,20,825
23,878,119,2,20,826
23,879,118,2,20,827
23,880,118,2,20,828
23,881,116,2,20,829
23,882,115,2,20,830
23,883,110,2,20,831
23,884,110,2,20,832
24,55,5956,5,21,4
24,67,6917,5,21,16
24,89,661,4,21,38
24,157,538,4,21,106
24,167,1412,5,21,116
24,229,2443,5,21,178
24,257,1203,5,21,206
24,258,531,4,21,207
24,285,586,4,21,234
24,288,677,4,21,237
24,289,1192,5,21,238
24,291,516,4,21,240
24,295,506,4,21,244
24,298,1226,5,21,247
24,300,1729,5,21,249
24,301,432,4,21,250
24,302,1037,5,21,251
24,310,677,4,21,259
24,316,1998,5,21,265
24,333,466,4,21,282
24,340,720,4,21,289
24,425,851,5,21,375
24,437,796,5,21,387
24,526,550,4,21,476
24,689,1720,5,21,639
24,690,475,4,21,640
24,709,875,5,21,659
24,786,1694,5,21,733
24,789,4466,5,21,736
24,885,2776,5,21,833
24,886,1999,5,21,834
24,887,1484,5,21,835
24,888,1114,5,21,836
24,889,1025,5,21,837
24,890,833,5,21,838
24,891,776,5,21,839
24,892,742,4,21,840
24,893,677,4,21,841
24,894,675,4,21,842
24,895,662,4,21,843
24,896,633,4,21,844
24,897,606,4,21,845
24,898,546,4,21,846
24,899,538,4,21,847
24,900,518,4,21,848
24,901,518,4,21,849
24,902,517,4,21,850
24,903,477,4,21,851
24,904,462,4,21,852
24,905,416,4,21,853
25,55,185,2,22,4
25,67,278,3,22,16
25,89,311,3,22,38
25,155,235,3,22,104
25,157,1694,5,22,106
25,288,208,3,22,237
25,289,1623,5,22,238
25,290,95,2,22,239
25,292,404,4,22,241
25,293,81,1,22,242
25,294,141,2,22,243
25,295,312,3,22,244
25,296,1765,5,22,245
25,302,120,2,22,251
25,308,205,3,22,257
25,309,239,3,22,258
25,310,77,1,22,259
25,311,76,1,22,260
25,314,160,2,22,263
25,318,431,4,22,267
25,325,244,3,22,274
25,328,191,3,22,277
25,329,425,4,22,278
25,331,153,2,22,280
25,349,231,3,22,298
25,350,1146,5,22,299
25,352,207,3,22,301
25,354,747,4,22,303
25,455,3009,5,22,405
25,459,96,2,22,409
25,462,82,1,22,412
25,469,355,3,22,419
25,476,1759,5,22,426
25,484,177,2,22,434
25,531,186,2,22,481
25,543,96,2,22,493
25,701,130,2,22,651
25,786,593,4,22,733
25,800,194,3,22,747
25,906,3004,5,22,854
25,907,271,3,22,855
25,908,222,3,22,856
25,909,173,2,22,857
25,910,150,2,22,858
