userID,artistID,rating
17,680,5
17,681,5
17,682,4
17,683,4
17,684,4
17,685,4
17,686,4
17,687,4
17,688,3
17,689,3
17,690,3
17,691,3
17,692,3
17,693,2
17,694,2
17,695,2
17,696,2
17,697,2
17,698,2
17,699,2
17,700,2
17,701,2
17,702,2
17,703,2
17,704,2
18,56,2
18,65,3
18,71,4
18,72,4
18,88,3
18,163,3
18,174,3
18,190,4
18,220,4
18,227,4
18,230,4
18,378,3
18,389,4
18,511,4
18,533,4
18,705,5
18,706,5
18,707,5
18,708,4
18,709,4
18,710,4
18,711,4
18,712,4
18,713,4
18,714,4
18,715,4
18,716,4
18,717,4
18,718,4
18,719,4
18,720,3
18,721,3
18,722,3
18,723,3
18,724,3
18,725,3
18,726,3
18,727,3
18,728,3
18,729,3
18,730,3
18,731,3
18,732,3
18,733,3
18,734,3
18,735,3
18,736,2
18,737,2
18,738,2
18,739,2
20,56,2
20,88,2
20,141,5
20,163,2
20,201,2
20,504,2
20,512,3
20,743,4
20,744,4
20,745,3
20,746,3
20,747,3
20,748,3
20,749,3
20,750,3
20,751,3
20,752,3
20,753,3
20,754,2
20,755,2
20,756,2
20,757,2
20,758,2
20,759,2
20,760,2
20,761,2
20,762,2
20,763,2
20,764,2
20,765,2
20,766,2
20,767,2
20,768,2
20,769,2
20,770,2
20,771,2
20,772,2
20,773,2
20,774,2
20,775,2
20,776,2
20,777,2
20,778,2
20,779,2
20,780,2
20,781,2
20,782,2
20,783,2
20,784,2
20,785,2
21,55,5
21,67,3
21,71,2
21,89,4
21,288,4
21,289,5
21,292,4
21,293,4
21,295,2
21,298,2
21,299,4
21,300,3
21,302,2
21,306,2
21,310,2
21,318,3
21,325,3
21,352,2
21,461,4
21,465,2
21,466,3
21,476,4
21,523,2
21,531,2
21,535,5
21,543,3
21,660,2
21,674,3
21,679,2
21,681,2
21,686,4
21,701,4
21,786,4
21,787,4
21,788,4
21,789,4
21,790,4
21,791,3
21,792,3
21,793,3
21,794,3
21,795,2
21,796,2
21,797,2
21,798,2
21,799,2
21,800,2
21,801,2
21,802,2
21,803,2
22,412,4
22,503,5
22,514,5
22,804,5
22,805,5
22,806,5
22,807,5
22,808,5
22,809,5
22,810,5
22,811,5
22,812,5
22,813,5
22,814,5
22,815,5
22,816,5
22,817,5
22,818,5
22,819,5
22,820,5
22,821,5
22,822,5
22,823,5
22,824,5
22,825,5
22,826,5
22,827,5
22,828,5
22,829,4
22,830,4
22,831,4
22,832,4
22,833,4
22,834,4
22,835,4
22,836,4
22,837,4
22,838,4
22,839,4
22,840,4
22,841,4
22,842,4
22,843,4
22,844,4
22,845,4
22,846,4
22,847,4
22,848,4
22,849,4
22,850,4
23,7,3
23,72,5
23,152,3
23,159,4
23,163,2
23,181,3
23,220,2
23,226,3
23,227,2
23,233,4
23,420,2
23,436,3
23,511,4
23,599,4
23,615,2
23,707,2
23,851,5
23,852,5
23,853,5
23,854,4
23,855,4
23,856,3
23,857,3
23,858,3
23,859,3
23,860,3
23,861,3
23,862,3
23,863,3
23,864,3
23,865,3
23,866,3
23,867,3
23,868,2
23,869,2
23,870,2
23,871,2
23,872,2
23,873,2
23,874,2
23,875,2
23,876,2
23,877,2
23,878,2
23,879,2
23,880,2
23,881,2
23,882,2
23,883,2
23,884,2
24,55,5
24,67,5
24,89,4
24,157,4
24,167,5
24,229,5
24,257,5
24,258,4
24,285,4
24,288,4
24,289,5
24,291,4
24,295,4
24,298,5
24,300,5
24,301,4
24,302,5
24,310,4
24,316,5
24,333,4
24,340,4
24,425,5
24,437,5
24,526,4
24,689,5
24,690,4
24,709,5
24,786,5
24,789,5
24,885,5
24,886,5
24,887,5
24,888,5
24,889,5
24,890,5
24,891,5
24,892,4
24,893,4
24,894,4
24,895,4
24,896,4
24,897,4
24,898,4
24,899,4
24,900,4
24,901,4
24,902,4
24,903,4
24,904,4
24,905,4
25,55,2
25,67,3
25,89,3
25,155,3
25,157,5
25,288,3
25,289,5
25,290,2
25,292,4
25,293,1
25,294,2
25,295,3
25,296,5
25,302,2
25,308,3
25,309,3
25,310,1
25,311,1
25,314,2
25,318,4
25,325,3
25,328,3
25,329,4
25,331,2
25,349,3
25,350,5
25,352,3
25,354,4
25,455,5
25,459,2
25,462,1
25,469,3
25,476,5
25,484,2
25,531,2
25,543,2
25,701,2
25,786,4
25,800,3
25,906,5
25,907,3
25,908,3
25,909,2
25,910,2
25,911,2
25,912,2
25,913,2
25,914,1
25,915,1
25,916,1
26,6,4
26,25,2
26,511,5
26,707,3
26,718,3
26,841,2
26,917,5
26,918,5
26,919,5
26,920,5
26,921,5
26,922,5
26,923,5
26,924,5
26,925,5
26,926,5
26,927,5
26,928,4
26,929,4
26,930,4
26,931,4
26,932,4
26,933,4
26,934,4
26,935,4
26,936,4
26,937,3
26,938,3
26,939,3
26,940,3
26,941,3
26,942,3
26,943,3
26,944,3
26,945,3
26,946,3
26,947,3
26,948,3
26,949,3
26,950,3
26,951,3
26,952,3
26,953,2
26,954,2
26,955,2
26,956,2
26,957,2
26,958,2
26,959,2
26,960,2
27,51,2
27,67,2
27,152,3
27,172,2
27,183,2
27,328,2
27,348,2
27,423,4
27,463,2
27,548,2
27,614,2
27,641,2
27,644,1
27,689,1
27,701,3
27,703,3
27,726,2
27,861,1
27,917,1
27,961,3
27,962,3
27,963,2
27,964,2
27,965,2
27,966,2
27,967,2
27,968,2
27,969,2
27,970,2
27,971,2
27,972,2
27,973,2
27,974,2
27,975,2
27,976,2
27,977,1
27,978,1
27,979,1
27,980,1
27,981,1
27,982,1
27,983,1
27,984,1
27,985,1
27,986,1
27,987,1
27,988,1
27,989,1
27,990,1
27,991,1
28,51,1
28,59,1
28,61,1
28,72,1
28,85,1
28,91,1
28,100,1
28,193,1
28,366,1
28,905,1
28,992,1
28,993,1
28,994,1
28,995,1
28,996,1
28,997,1
28,998,1
28,999,1
28,1000,1
28,1001,1
28,1002,1
28,1003,1
28,1004,1
28,1005,1
28,1006,1
28,1007,1
28,1008,1
28,1009,1
28,1010,1
28,1011,1
28,1012,1
28,1013,1
28,1014,1
28,1015,1
28,1016,1
28,1017,1
28,1018,1
28,1019,1
28,1020,1
28,1021,1
28,1022,1
28,1023,1
28,1024,1
28,1025,1
28,1026,1
28,1027,1
28,1028,1
28,1029,1
28,1030,1
28,1031,1
29,55,4
29,89,2
29,161,1
29,209,1
29,288,1
29,289,1
29,292,1
29,300,1
29,302,2
29,317,1
29,318,1
29,328,1
29,333,3
29,378,1
29,455,1
29,461,1
29,464,1
29,466,4
29,472,1
29,481,1
29,498,4
29,500,1
29,528,2
29,531,1
29,534,1
29,537,3
29,543,1
29,679,3
29,686,2
29,687,5
29,704,3
29,706,1
29,908,1
29,951,1
29,966,1
29,1032,3
29,1033,2
29,1034,2
29,1035,2
29,1036,2
29,1037,2
29,1038,1
29,1039,1
29,1040,1
29,1041,1
29,1042,1
29,1043,1
29,1044,1
29,1045,1
29,1046,1
30,89,4
30,190,2
30,228,3
30,229,2
30,230,3
30,234,2
30,288,3
30,289,5
30,291,2
30,295,2
30,300,4
30,304,3
30,315,4
30,318,3
30,321,4
30,325,2
30,333,4
30,344,2
30,355,2
30,455,2
30,456,2
30,461,5
30,465,2
30,471,2
30,481,3
30,498,5
30,521,4
30,538,2
30,646,2
30,679,3
30,680,3
30,687,2
30,793,4
30,908,2
30,951,2
30,966,1
30,1043,3
30,1047,5
30,1048,5
30,1049,3
30,1050,3
30,1051,2
30,1052,2
30,1053,2
30,1054,2
30,1055,2
30,1056,2
30,1057,2
30,1058,1
30,1059,1
31,30,2
31,55,2
31,56,3
31,59,2
31,67,1
31,72,5
31,77,2
31,159,1
31,227,2
31,238,2
31,289,4
31,515,1
31,534,3
31,603,1
31,757,2
31,875,3
31,880,4
31,959,1
31,972,4
31,1001,5
31,1028,2
31,1060,5
31,1061,5
31,1062,4
31,1063,4
31,1064,4
31,1065,3
31,1066,3
31,1067,3
31,1068,2
31,1069,2
31,1070,2
31,1071,2
31,1072,2
31,1073,2
31,1074,2
31,1075,2
31,1076,1
31,1077,1
31,1078,1
31,1079,1
31,1080,1
31,1081,1
31,1082,1
31,1083,1
31,1084,1
31,1085,1
31,1086,1
31,1087,1
31,1088,1
32,72,3
32,88,5
32,154,4
32,155,3
32,159,3
32,170,4
32,173,5
32,190,5
32,196,2
32,200,3
32,203,5
32,217,2
32,220,3
32,227,4
32,230,2
32,234,3
32,377,2
32,418,3
32,428,4
32,429,5
32,441,5
32,447,3
32,493,3
32,533,3
32,599,3
32,620,3
32,808,2
32,851,5
32,857,3
32,875,3
32,1089,5
32,1090,5
32,1091,4
32,1092,4
32,1093,4
32,1094,4
32,1095,3
32,1096,3
32,1097,3
32,1098,3
32,1099,3
32,1100,3
32,1101,3
32,1102,2
32,1103,2
32,1104,2
32,1105,2
32,1106,2
32,1107,2
32,1108,2
33,56,5
33,152,5
33,183,4
33,188,5
33,233,5
33,418,5
33,607,3
33,614,5
33,632,3
33,964,4
33,968,3
33,977,4
33,1098,5
33,1109,5
33,1110,5
33,1111,5
33,1112,5
33,1113,5
33,1114,5
33,1115,5
33,1116,5
33,1117,5
33,1118,5
33,1119,5
33,1120,5
33,1121,5
33,1122,4
33,1123,4
33,1124,4
33,1125,4
33,1126,4
33,1127,4
33,1128,4
33,1129,4
33,1130,4
33,1131,4
33,1132,4
33,1133,3
33,1134,3
33,1135,3
33,1136,3
33,1137,3
33,1138,3
33,1139,3
33,1140,3
33,1141,3
33,1142,3
33,1143,3
33,1144,3
33,1145,3
34,1,3
34,53,3
34,59,5
34,70,3
34,72,5
34,163,5
34,173,5
34,196,4
34,199,5
34,220,4
34,225,5
34,226,4
34,227,5
34,229,3
34,390,5
34,397,4
34,416,5
34,418,4
34,430,2
34,441,5
34,511,3
34,599,5
34,622,4
34,717,5
34,851,4
34,959,4
34,1109,3
34,1146,5
34,1147,5
34,1148,5
34,1149,5
34,1150,4
34,1151,4
34,1152,4
34,1153,4
34,1154,4
34,1155,3
34,1156,3
34,1157,3
34,1158,3
34,1159,3
34,1160,3
34,1161,3
34,1162,3
34,1163,3
34,1164,3
34,1165,3
34,1166,3
34,1167,2
34,1168,2
35,186,1
35,212,1
35,444,1
35,920,1
35,964,1
35,1169,1
35,1170,1
35,1171,1
35,1172,1
35,1173,1
35,1174,1
35,1175,1
35,1176,1
35,1177,1
35,1178,1
36,45,3
36,198,3
36,209,3
36,230,3
36,333,3
36,430,4
36,464,3
36,470,3
36,481,3
36,488,3
36,493,4
36,497,5
36,500,4
36,537,3
36,540,4
36,687,5
36,768,5
36,779,4
36,805,5
36,808,5
36,816,5
36,966,3
36,1035,3
36,1043,3
36,1046,5
36,1047,5
36,1091,4
36,1179,5
36,1180,5
36,1181,5
36,1182,4
36,1183,4
36,1184,4
36,1185,4
36,1186,4
36,1187,4
36,1188,4
36,1189,4
36,1190,4
36,1191,4
36,1192,4
36,1193,3
36,1194,3
36,1195,3
36,1196,3
36,1197,3
36,1198,3
36,1199,3
36,1200,3
36,1201,3
37,157,4
37,227,4
37,233,4
37,374,3
37,565,3
37,578,3
37,599,3
37,631,5
37,845,3
37,875,3
37,1098,3
37,1112,3
37,1150,3
37,1202,4
37,1203,4
37,1204,3
37,1205,3
37,1206,3
37,1207,3
37,1208,3
37,1209,3
37,1210,3
37,1211,3
37,1212,3
37,1213,3
37,1214,3
37,1215,3
37,1216,3
37,1217,3
37,1218,3
37,1219,3
37,1220,3
37,1221,3
37,1222,3
37,1223,3
37,1224,3
37,1225,3
37,1226,3
37,1227,3
37,1228,3
37,1229,3
37,1230,3
37,1231,3
37,1232,3
37,1233,3
37,1234,3
37,1235,3
37,1236,3
37,1237,3
37,1238,3
38,56,1
38,65,5
38,88,5
38,89,1
38,176,1
38,182,4
38,187,1
38,190,2
38,203,2
38,227,2
38,228,2
38,229,5
38,288,1
38,298,1
38,300,2
38,306,1
38,333,1
38,342,1
38,344,2
38,366,1
38,421,2
38,466,1
38,486,1
38,489,1
38,498,5
38,511,4
38,533,4
38,562,1
38,614,1
38,679,4
38,689,2
38,691,1
38,701,1
38,951,1
38,959,1
38,982,5
38,1090,1
38,1151,1
38,1239,1
38,1240,1
38,1241,1
38,1242,1
38,1243,1
38,1244,1
38,1245,1
38,1246,1
38,1247,1
38,1248,1
38,1249,1
39,13,1
39,19,1
39,47,1
39,81,1
39,181,1
39,841,2
39,843,1
39,954,2
39,1250,3
39,1251,2
39,1252,2
39,1253,2
39,1254,2
39,1255,2
39,1256,2
39,1257,2
39,1258,2
39,1259,1
39,1260,1
39,1261,1
39,1262,1
39,1263,1
39,1264,1
39,1265,1
39,1266,1
39,1267,1
39,1268,1
39,1269,1
39,1270,1
39,1271,1
39,1272,1
39,1273,1
39,1274,1
39,1275,1
39,1276,1
39,1277,1
39,1278,1
39,1279,1
39,1280,1
39,1281,1
39,1282,1
39,1283,1
39,1284,1
39,1285,1
39,1286,1
39,1287,1
39,1288,1
39,1289,1
39,1290,1
39,1291,1
40,32,4
40,34,5
40,38,4
40,1020,3
40,1066,4
40,1292,5
40,1293,5
40,1294,5
40,1295,5
40,1296,5
40,1297,5
40,1298,5
40,1299,4
40,1300,4
40,1301,4
40,1302,4
40,1303,4
40,1304,4
40,1305,4
40,1306,4
40,1307,3
40,1308,3
40,1309,3
40,1310,3
40,1311,3
40,1312,3
40,1313,3
40,1314,3
40,1315,3
40,1316,3
40,1317,3
40,1318,3
40,1319,3
40,1320,3
40,1321,3
40,1322,3
40,1323,3
40,1324,3
40,1325,3
40,1326,3
40,1327,3
40,1328,3
40,1329,3
40,1330,3
40,1331,2
40,1332,2
40,1333,2
40,1334,2
40,1335,2
40,1336,2
41,706,5
41,843,4
41,917,5
41,918,5
41,922,5
41,928,5
41,942,5
41,947,5
41,954,4
41,957,4
41,1257,5
41,1261,5
41,1337,5
41,1338,5
41,1339,5
41,1340,5
41,1341,5
41,1342,5
41,1343,5
41,1344,5
41,1345,5
41,1346,5
41,1347,5
41,1348,4
41,1349,4
41,1350,4
41,1351,4
41,1352,4
41,1353,4
41,1354,4
41,1355,4
41,1356,4
41,1357,4
41,1358,4
41,1359,4
41,1360,4
41,1361,4
41,1362,4
41,1363,4
41,1364,3
41,1365,3
41,1366,3
41,1367,3
41,1368,3
41,1369,3
41,1370,3
41,1371,3
41,1372,3
41,1373,3
41,1374,3
42,65,5
42,89,2
42,154,5
42,173,3
42,182,4
42,184,4
42,190,5
42,191,2
42,204,4
42,221,4
42,225,3
42,228,2
42,229,5
42,288,3
42,289,3
42,291,4
42,302,3
42,319,2
42,377,2
42,378,5
42,425,3
42,472,2
42,511,2
42,534,2
42,538,4
42,689,3
42,962,2
42,966,4
42,1048,2
42,1052,2
42,1090,4
42,1375,5
42,1376,4
42,1377,4
42,1378,3
42,1379,3
42,1380,3
42,1381,3
42,1382,3
42,1383,3
42,1384,3
42,1385,2
42,1386,2
42,1387,2
42,1388,2
42,1389,2
42,1390,2
42,1391,2
42,1392,2
42,1393,2
43,53,3
43,56,5
43,58,2
43,64,5
43,65,4
43,70,3
43,80,4
43,81,3
43,84,2
43,88,4
43,89,3
43,154,5
43,190,4
43,207,3
43,227,3
43,229,3
43,230,2
43,238,3
43,278,2
43,306,3
43,328,5
43,329,3
43,331,2
43,377,5
43,475,2
43,486,3
43,603,2
43,748,5
43,757,3
43,907,2
43,1009,2
43,1098,3
43,1099,5
43,1394,5
43,1395,4
43,1396,4
43,1397,4
43,1398,3
43,1399,3
43,1400,3
43,1401,3
43,1402,3
43,1403,2
43,1404,2
43,1405,2
43,1406,2
43,1407,2
43,1408,2
43,1409,2
43,1410,2
44,15,2
44,25,2
44,67,2
44,152,2
44,163,5
44,190,3
44,215,3
44,226,2
44,227,5
44,234,2
44,418,4
44,436,3
44,562,4
44,609,2
44,614,4
44,615,2
44,630,3
44,706,4
44,707,4
44,717,2
44,718,2
44,735,4
44,854,5
44,868,2
44,917,4
44,918,2
44,957,2
44,964,4
44,982,2
44,1119,4
44,1131,2
44,1216,3
44,1369,2
44,1411,5
44,1412,4
44,1413,4
44,1414,3
44,1415,3
44,1416,3
44,1417,3
44,1418,3
44,1419,3
44,1420,3
44,1421,2
44,1422,2
44,1423,2
44,1424,2
44,1425,2
44,1426,2
44,1427,2
45,89,5
45,161,4
45,288,5
45,289,4
45,291,2
45,292,4
45,293,4
45,295,2
45,300,5
45,302,2
45,306,5
45,310,3
45,320,3
45,325,2
45,332,2
45,333,2
45,349,4
45,461,5
45,466,3
45,543,4
45,641,3
45,646,5
45,701,5
45,787,2
45,790,3
45,792,2
45,795,3
45,802,5
45,1428,5
45,1429,5
45,1430,4
45,1431,3
45,1432,3
45,1433,3
45,1434,3
45,1435,3
45,1436,3
45,1437,3
45,1438,3
45,1439,3
45,1440,2
45,1441,2
45,1442,2
45,1443,2
45,1444,2
45,1445,2
45,1446,2
45,1447,2
45,1448,2
45,1449,2
46,89,5
46,288,5
46,289,5
46,290,4
46,291,3
46,292,5
46,295,5
46,299,4
46,300,5
46,301,4
46,302,3
46,306,5
46,314,5
46,320,3
46,325,5
46,327,3
46,328,4
46,330,3
46,333,5
46,344,3
46,349,5
46,352,3
46,458,5
46,461,5
46,464,5
46,466,5
46,475,3
46,484,3
46,498,4
46,542,4
46,646,4
46,679,3
46,681,4
46,686,4
46,701,5
46,802,5
46,908,3
46,1032,4
46,1037,5
46,1042,4
46,1051,3
46,1428,5
46,1450,4
46,1451,4
46,1452,4
46,1453,4
46,1454,3
46,1455,3
46,1456,3
46,1457,3
47,182,3
47,230,5
47,257,3
47,288,5
47,289,5
47,291,5
47,292,5
47,293,4
47,294,3
47,298,4
47,299,3
47,300,4
47,302,4
47,304,4
47,310,5
47,317,3
47,318,5
47,325,4
47,333,5
47,344,5
47,455,4
47,456,5
47,461,5
47,464,3
47,465,3
47,466,5
47,469,3
47,475,3
47,498,3
47,523,5
47,525,3
47,540,4
47,680,3
47,681,5
47,686,5
47,701,4
47,790,3
47,794,3
47,903,3
47,908,5
47,972,5
47,1037,3
47,1244,3
47,1456,3
47,1458,5
47,1459,4
47,1460,4
47,1461,4
47,1462,3
47,1463,3
48,55,1
48,67,5
48,89,2
48,157,1
48,176,1
48,180,4
48,220,3
48,227,1
48,230,1
48,246,1
48,258,1
48,265,1
48,283,2
48,288,1
48,289,1
48,295,1
48,299,1
48,300,1
48,340,4
48,378,1
48,475,1
48,511,4
48,533,1
48,575,1
48,679,1
48,701,1
48,733,1
48,889,3
48,945,1
48,951,2
48,959,1
48,972,1
